Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
2011SEP09,9/9/11,2011,0.064,0.197,0.107,0.127,0.149,SEP,fall,252
2011SEP10,10/9/11,2011,0.038,0.158,0.098,0.088,0.108,SEP,fall,253
2011SEP11,11/9/11,2011,0.053,0.107,0.195,0.064,0.099,SEP,fall,254
2011SEP12,12/9/11,2011,0.044,0.088,0.034,0.049,0.071,SEP,fall,255
2011SEP13,13/9/11,2011,0.07,0.171,0.079,0.067,0.079,SEP,fall,256
2011SEP14,14/9/11,2011,0.057,0.15,0.122,0.122,0.128,SEP,fall,257
2011SEP15,15/9/11,2011,0.051,0.081,0.146,0.082,0.078,SEP,fall,258
2011SEP16,16/9/11,2011,0.021,0.014,0.049,0.04,0.045,SEP,fall,259
2011SEP17,17/9/11,2011,0.026,0.14,0.063,0.085,0.093,SEP,fall,260
2011SEP18,18/9/11,2011,0.025,0.193,0.089,0.129,0.133,SEP,fall,261
2011SEP19,19/9/11,2011,0.038,0.093,0.03,0.093,0.102,SEP,fall,262
2011SEP20,20/9/11,2011,0.086,0.061,0.118,0.083,0.1,SEP,fall,263
2011SEP21,21/9/11,2011,0.065,0.106,0.143,0.117,0.126,SEP,fall,264
2011SEP22,22/9/11,2011,0.082,0.127,0.129,0.114,0.123,SEP,fall,265
2011SEP23,23/9/11,2011,0.055,0.044,0.082,0.127,0.131,SEP,fall,266
2011SEP24,24/9/11,2011,0.043,0.054,0.094,0.096,0.106,SEP,fall,267
2011SEP25,25/9/11,2011,0.059,0.05,0.073,0.067,0.075,SEP,fall,268
2011SEP26,26/9/11,2011,0.059,0.069,0.104,0.046,0.065,SEP,fall,269
2011SEP27,27/9/11,2011,0.031,0.062,0.08,0.073,0.085,SEP,fall,270
2011SEP28,28/9/11,2011,0.054,0.005,0.055,0.118,0.125,SEP,fall,271
2011SEP29,29/9/11,2011,0.057,0.048,0.087,0.124,0.135,SEP,fall,272
2011SEP30,30/9/11,2011,0.052,0.07,0.11,0.083,0.106,SEP,fall,273
2011OCT01,1/10/11,2011,0.073,0.092,0.118,0.09,0.125,OCT,fall,274
2011OCT02,2/10/11,2011,0.073,0.073,0.115,0.109,0.128,OCT,fall,275
2011OCT03,3/10/11,2011,0.026,0.07,0.015,0.068,0.078,OCT,fall,276
2011OCT04,4/10/11,2011,0.146,0.216,0.17,0.107,0.116,OCT,fall,277
2011OCT05,5/10/11,2011,0.132,0.199,0.149,0.118,0.133,OCT,fall,278
2011OCT06,6/10/11,2011,0.082,0.124,0.085,0.109,0.139,OCT,fall,279
2011OCT07,7/10/11,2011,0.048,0.142,0.077,0.061,0.08,OCT,fall,280
2011OCT08,8/10/11,2011,0.035,0.053,0.026,0.116,0.142,OCT,fall,281
2011OCT09,9/10/11,2011,0.074,0.009,0.085,0.133,0.146,OCT,fall,282
2011OCT10,10/10/11,2011,0.073,0.019,0.091,0.079,0.098,OCT,fall,283
2011OCT11,11/10/11,2011,0.073,0.084,0.154,0.05,0.08,OCT,fall,284
2011OCT12,12/10/11,2011,0.126,0.195,0.173,0.098,0.129,OCT,fall,285
2011OCT13,13/10/11,2011,0.039,0.086,0.053,0.058,0.086,OCT,fall,286
2011OCT14,14/10/11,2011,0.062,0.038,0.033,0.067,0.101,OCT,fall,287
2011OCT15,15/10/11,2011,0.067,0.013,0.091,0.082,0.111,OCT,fall,288
2011OCT16,16/10/11,2011,0.049,0.016,0.064,0.103,0.127,OCT,fall,289
2011OCT17,17/10/11,2011,0.039,0.028,0.067,0.061,0.098,OCT,fall,290
2011OCT18,18/10/11,2011,0.068,0.009,0.058,0.027,0.056,OCT,fall,291
2011OCT19,19/10/11,2011,0.012,0.056,0.022,0.047,0.099,OCT,fall,292
2011OCT20,20/10/11,2011,0.017,0.079,0.019,0.063,0.098,OCT,fall,293
2011OCT21,21/10/11,2011,0.077,0.282,0.193,0.079,0.114,OCT,fall,294
2011OCT22,22/10/11,2011,0.157,0.393,0.242,0.07,0.044,OCT,fall,295
2011OCT23,23/10/11,2011,0.081,0.21,0.156,0.184,0.206,OCT,fall,296
2011OCT24,24/10/11,2011,0.025,0.052,0.025,0.083,0.092,OCT,fall,297
2011OCT25,25/10/11,2011,0.052,0.042,0.131,0.062,0.04,OCT,fall,298
2011OCT26,26/10/11,2011,0.065,0.093,0.134,0.074,0.092,OCT,fall,299
2011OCT27,27/10/11,2011,0.098,0.14,0.146,0.151,0.164,OCT,fall,300
2011OCT28,28/10/11,2011,0.072,0.109,0.116,0.133,0.147,OCT,fall,301
2011OCT29,29/10/11,2011,0.091,0.096,0.115,0.14,0.157,OCT,fall,302
2011OCT30,30/10/11,2011,0.078,0.122,0.124,0.199,0.212,OCT,fall,303
2011OCT31,31/10/11,2011,0.082,0.114,0.125,0.16,0.177,OCT,fall,304
2011NOV01,1/11/11,2011,0.084,0.162,0.151,0.184,0.21,NOV,fall,305
2011NOV02,2/11/11,2011,0.063,0.113,0.113,0.213,0.225,NOV,fall,306
2011NOV03,3/11/11,2011,0.078,0.022,0.025,0.184,0.191,NOV,fall,307
2011NOV04,4/11/11,2011,0.031,0.14,0.07,0.231,0.226,NOV,fall,308
2011NOV05,5/11/11,2011,0.052,0.054,0.04,0.248,0.238,NOV,fall,309
2011NOV06,6/11/11,2011,0.066,0.032,0.076,0.203,0.207,NOV,fall,310
2011NOV07,7/11/11,2011,0.048,0.086,0.103,0.203,0.177,NOV,fall,311
2011NOV08,8/11/11,2011,0.117,0.097,0.081,0.162,0.16,NOV,fall,312
2011NOV09,9/11/11,2011,0.09,0.257,0.146,0.09,0.118,NOV,fall,313
2011NOV10,10/11/11,2011,0.131,0.27,0.196,0.168,0.179,NOV,fall,314
2011NOV11,11/11/11,2011,0.101,0.19,0.126,0.125,0.128,NOV,fall,315
2011NOV12,12/11/11,2011,0.066,0.115,0.064,0.118,0.128,NOV,fall,316
2011NOV13,13/11/11,2011,0.023,0.067,0.006,0.111,0.114,NOV,fall,317
2011NOV14,14/11/11,2011,0.041,0.05,0.061,0.112,0.118,NOV,fall,318
2011NOV15,15/11/11,2011,0.069,0.129,0.119,0.146,0.152,NOV,fall,319
2011NOV16,16/11/11,2011,0.08,0.132,0.11,0.153,0.159,NOV,fall,320
2011NOV17,17/11/11,2011,0.08,0.102,0.08,0.126,0.126,NOV,fall,321
2011NOV18,18/11/11,2011,0.056,0.085,0.082,0.118,0.105,NOV,fall,322
2011NOV19,19/11/11,2011,0.06,0.092,0.082,0.136,0.127,NOV,fall,323
2011NOV20,20/11/11,2011,0.077,0.14,0.111,0.173,0.159,NOV,fall,324
2011NOV21,21/11/11,2011,0.057,0.101,0.052,0.183,0.17,NOV,fall,325
2011NOV22,22/11/11,2011,0.057,0.1,0.073,0.152,0.138,NOV,fall,326
2011NOV23,23/11/11,2011,0.112,0.045,0.016,0.146,0.121,NOV,fall,327
2011NOV24,24/11/11,2011,0.08,0.203,0.117,0.073,0.058,NOV,fall,328
2011NOV25,25/11/11,2011,0.065,0.15,0.093,0.117,0.089,NOV,fall,329
2011NOV26,26/11/11,2011,0.057,0.102,0.036,0.076,0.046,NOV,fall,330
2011NOV27,27/11/11,2011,0.068,0.059,0.072,0.053,0.018,NOV,fall,331
2011NOV28,28/11/11,2011,0.016,0.009,0.037,0.037,0.044,NOV,fall,332
2011NOV29,29/11/11,2011,0.054,0.044,0.077,0.033,0.033,NOV,fall,333
2011NOV30,30/11/11,2011,0.242,0.034,0.041,0.018,0.033,NOV,fall,334
2011DEC01,1/12/11,2011,0.14,0.209,0.138,0.077,0.059,DEC,winter,335
2011DEC02,2/12/11,2011,0.131,0.237,0.172,0.024,0.007,DEC,winter,336
2011DEC03,3/12/11,2011,0.167,0.216,0.173,0.11,0.114,DEC,winter,337
2011DEC04,4/12/11,2011,0.14,0.252,0.19,0.08,0.08,DEC,winter,338
2011DEC05,5/12/11,2011,0.186,0.319,0.243,0.05,0.053,DEC,winter,339
2011DEC06,6/12/11,2011,0.113,0.201,0.134,0.216,0.215,DEC,winter,340
2011DEC07,7/12/11,2011,0.099,0.164,0.135,0.166,0.174,DEC,winter,341
2011DEC08,8/12/11,2011,0.117,0.208,0.142,0.107,0.106,DEC,winter,342
2011DEC09,9/12/11,2011,0.072,0.047,0.031,0.189,0.19,DEC,winter,343
2011DEC10,10/12/11,2011,0.024,0.063,0.078,0.192,0.199,DEC,winter,344
2011DEC11,11/12/11,2011,0.041,0.034,0.034,0.155,0.165,DEC,winter,345
2011DEC12,12/12/11,2011,0.191,0.21,0.17,0.131,0.136,DEC,winter,346
2011DEC13,13/12/11,2011,0.154,0.178,0.157,0.219,0.217,DEC,winter,347
2011DEC14,14/12/11,2011,0.126,0.103,0.11,0.202,0.21,DEC,winter,348
2011DEC15,15/12/11,2011,0.076,0.076,0.092,0.15,0.156,DEC,winter,349
2011DEC16,16/12/11,2011,0.053,0.016,0.037,0.185,0.168,DEC,winter,350
2011DEC17,17/12/11,2011,0.029,0.033,0.051,0.172,0.15,DEC,winter,351
2011DEC18,18/12/11,2011,0.047,0.009,0.02,0.092,0.087,DEC,winter,352
2011DEC19,19/12/11,2011,0.127,0.171,0.16,0.069,0.049,DEC,winter,353
2011DEC20,20/12/11,2011,0.114,0.055,0.084,0.147,0.14,DEC,winter,354
2011DEC21,21/12/11,2011,0.008,0.182,0.138,0.171,0.157,DEC,winter,355
2011DEC22,22/12/11,2011,0.028,0.145,0.095,0.065,0.051,DEC,winter,356
2011DEC23,23/12/11,2011,0.034,0.092,0.068,0.106,0.123,DEC,winter,357
2011DEC24,24/12/11,2011,0.004,0.01,0.025,0.167,0.197,DEC,winter,358
2011DEC25,25/12/11,2011,0.018,0.015,0.02,0.132,0.169,DEC,winter,359
2011DEC26,26/12/11,2011,0.017,0.057,0.027,0.132,0.174,DEC,winter,360
2011DEC27,27/12/11,2011,0.14,0.151,0.143,0.121,0.156,DEC,winter,361
2011DEC28,28/12/11,2011,0.168,0.351,0.253,0.115,0.149,DEC,winter,362
2011DEC29,29/12/11,2011,0.109,0.258,0.197,0.225,0.263,DEC,winter,363
2011DEC30,30/12/11,2011,0.093,0.164,0.113,0.079,0.125,DEC,winter,364
2011DEC31,31/12/11,2011,0.034,0.029,0.029,0.048,0.113,DEC,winter,365
2012JAN01,1/1/12,2012,0.014,0.081,0.048,0.071,0.121,JAN,winter,1
2012JAN02,2/1/12,2012,0.029,0.086,0.049,0.084,0.128,JAN,winter,2
2012JAN03,3/1/12,2012,0.014,0.019,0.024,0.088,0.117,JAN,winter,3
2012JAN04,4/1/12,2012,0.129,0.207,0.157,0.083,0.113,JAN,winter,4
2012JAN05,5/1/12,2012,0.126,0.243,0.185,0.133,0.155,JAN,winter,5
2012JAN06,6/1/12,2012,0.053,0.138,0.122,0.233,0.243,JAN,winter,6
2012JAN07,7/1/12,2012,0.031,0.056,0.06,0.144,0.15,JAN,winter,7
2012JAN08,8/1/12,2012,0.055,0.043,0.022,0.081,0.065,JAN,winter,8
2012JAN09,9/1/12,2012,0.053,0.113,0.065,0.152,0.142,JAN,winter,9
2012JAN10,10/1/12,2012,0.04,0.089,0.035,0.143,0.102,JAN,winter,10
2012JAN11,11/1/12,2012,0.014,0.046,0.015,0.056,0.025,JAN,winter,11
2012JAN12,12/1/12,2012,0.056,0.09,0.025,0.097,0.079,JAN,winter,12
2012JAN13,13/1/12,2012,0.052,0.079,0.02,0.083,0.059,JAN,winter,13
2012JAN14,14/1/12,2012,0.019,0.035,0.097,0.04,0.006,JAN,winter,14
2012JAN15,15/1/12,2012,0.2,0.347,0.275,0.19,0.162,JAN,winter,15
2012JAN16,16/1/12,2012,0.112,0.256,0.189,0.052,0.117,JAN,winter,16
2012JAN17,17/1/12,2012,0.067,0.226,0.152,0.16,0.207,JAN,winter,17
2012JAN18,18/1/12,2012,0.07,0.215,0.13,0.087,0.085,JAN,winter,18
2012JAN19,19/1/12,2012,0.056,0.195,0.09,0.061,0.084,JAN,winter,19
2012JAN20,20/1/12,2012,0.049,0.153,0.107,0.091,0.123,JAN,winter,20
2012JAN21,21/1/12,2012,0.224,0.067,0.115,0.093,0.099,JAN,winter,21
2012JAN22,22/1/12,2012,0.209,0.421,0.282,0.091,0.057,JAN,winter,22
2012JAN23,23/1/12,2012,0.064,0.207,0.144,0.23,0.271,JAN,winter,23
2012JAN24,24/1/12,2012,0.066,0.225,0.129,0.104,0.127,JAN,winter,24
2012JAN25,25/1/12,2012,0.128,0.301,0.207,0.03,0.059,JAN,winter,25
2012JAN26,26/1/12,2012,0.05,0.155,0.107,0.146,0.179,JAN,winter,26
2012JAN27,27/1/12,2012,0.039,0.101,0.067,0.107,0.144,JAN,winter,27
2012JAN28,28/1/12,2012,0.042,0.008,0.019,0.126,0.165,JAN,winter,28
2012JAN29,29/1/12,2012,0.04,0.11,0.063,0.222,0.248,JAN,winter,29
2012JAN30,30/1/12,2012,0.077,0.121,0.101,0.19,0.21,JAN,winter,30
2012JAN31,31/1/12,2012,0.039,0.056,0.036,0.298,0.305,JAN,winter,31
2012FEB01,1/2/12,2012,0.062,0.09,0.052,0.333,0.365,FEB,winter,32
2012FEB02,2/2/12,2012,0.077,0.085,0.065,0.274,0.314,FEB,winter,33
2012FEB03,3/2/12,2012,0.193,0.322,0.247,0.151,0.161,FEB,winter,34
2012FEB04,4/2/12,2012,0.182,0.292,0.217,0.152,0.12,FEB,winter,35
2012FEB05,5/2/12,2012,0.09,0.116,0.125,0.35,0.324,FEB,winter,36
2012FEB06,6/2/12,2012,0.045,0.027,0.046,0.24,0.231,FEB,winter,37
2012FEB07,7/2/12,2012,0.051,0.119,0.127,0.073,0.059,FEB,winter,38
2012FEB08,8/2/12,2012,0.041,0.135,0.105,0.097,0.112,FEB,winter,39
2012FEB09,9/2/12,2012,0.037,0.078,0.034,0.105,0.108,FEB,winter,40
2012FEB10,10/2/12,2012,0.029,0.08,0.034,0.072,0.047,FEB,winter,41
2012FEB11,11/2/12,2012,0.083,0.084,0.028,0.048,0.024,FEB,winter,42
2012FEB12,12/2/12,2012,0.168,0.273,0.247,0.062,0.044,FEB,winter,43
2012FEB13,13/2/12,2012,0.142,0.274,0.204,0.048,0.034,FEB,winter,44
2012FEB14,14/2/12,2012,0.062,0.09,0.118,0.162,0.194,FEB,winter,45
2012FEB15,15/2/12,2012,0.032,0.051,0.053,0.041,0.028,FEB,winter,46
2012FEB16,16/2/12,2012,0.071,0.032,0.005,0.067,0.055,FEB,winter,47
2012FEB17,17/2/12,2012,0.052,0.063,0.087,0.124,0.162,FEB,winter,48
2012FEB18,18/2/12,2012,0.051,0.209,0.189,0.05,0.079,FEB,winter,49
2012FEB19,19/2/12,2012,0.068,0.151,0.16,0.09,0.141,FEB,winter,50
2012FEB20,20/2/12,2012,0.183,0.213,0.189,0.123,0.168,FEB,winter,51
2012FEB21,21/2/12,2012,0.217,0.459,0.346,0.051,0.125,FEB,winter,52
2012FEB22,22/2/12,2012,0.146,0.272,0.2,0.183,0.239,FEB,winter,53
2012FEB23,23/2/12,2012,0.095,0.225,0.194,0.293,0.309,FEB,winter,54
2012FEB24,24/2/12,2012,0.072,0.11,0.086,0.109,0.116,FEB,winter,55
2012FEB25,25/2/12,2012,0.085,0.073,0.061,0.154,0.175,FEB,winter,56
2012FEB26,26/2/12,2012,0.196,0.132,0.162,0.331,0.367,FEB,winter,57
2012FEB27,27/2/12,2012,0.137,0.24,0.176,0.014,0.034,FEB,winter,58
2012FEB28,28/2/12,2012,0.069,0.126,0.094,0.19,0.181,FEB,winter,59
2012FEB29,29/2/12,2012,0.077,0.092,0.073,0.199,0.203,FEB,winter,60
2012MAR01,1/3/12,2012,0.064,0.044,0.017,0.17,0.176,MAR,spring,61
2012MAR02,2/3/12,2012,0.072,0.043,0.083,0.205,0.212,MAR,spring,62
2012MAR03,3/3/12,2012,0.034,0.061,0.033,0.25,0.225,MAR,spring,63
2012MAR04,4/3/12,2012,0.202,0.466,0.325,0.131,0.134,MAR,spring,64
2012MAR05,5/3/12,2012,0.141,0.275,0.217,0.168,0.137,MAR,spring,65
2012MAR06,6/3/12,2012,0.128,0.381,0.281,0.123,0.082,MAR,spring,66
2012MAR07,7/3/12,2012,0.155,0.297,0.24,0.07,0.044,MAR,spring,67
2012MAR08,8/3/12,2012,0.113,0.235,0.188,0.056,0.072,MAR,spring,68
2012MAR09,9/3/12,2012,0.095,0.191,0.155,0.027,0.019,MAR,spring,69
2012MAR10,10/3/12,2012,0.076,0.274,0.19,0.035,0.064,MAR,spring,70
2012MAR11,11/3/12,2012,0.11,0.337,0.219,0.028,0.126,MAR,spring,71
2012MAR12,12/3/12,2012,0.115,0.379,0.225,0.087,0.182,MAR,spring,72
2012MAR13,13/3/12,2012,0.038,0.071,0.05,0.277,0.308,MAR,spring,73
2012MAR14,14/3/12,2012,0.042,0.064,0.039,0.218,0.211,MAR,spring,74
2012MAR15,15/3/12,2012,0.07,0.102,0.04,0.21,0.152,MAR,spring,75
2012MAR16,16/3/12,2012,0.032,0.102,0.046,0.289,0.279,MAR,spring,76
2012MAR17,17/3/12,2012,0.023,0.087,0.07,0.293,0.274,MAR,spring,77
2012MAR18,18/3/12,2012,0.275,0.127,0.163,0.248,0.226,MAR,spring,78
2012MAR19,19/3/12,2012,0.207,0.399,0.31,0.198,0.19,MAR,spring,79
2012MAR20,20/3/12,2012,0.05,0.025,0.029,0.424,0.355,MAR,spring,80
2012MAR21,21/3/12,2012,0.036,0.091,0.076,0.213,0.156,MAR,spring,81
2012MAR22,22/3/12,2012,0.079,0.039,0.068,0.047,0.068,MAR,spring,82
2012MAR23,23/3/12,2012,0.052,0.034,0.023,0.052,0.005,MAR,spring,83
2012MAR24,24/3/12,2012,0.125,0.073,0.059,0.105,0.088,MAR,spring,84
2012MAR25,25/3/12,2012,0.101,0.065,0.098,0.078,0.112,MAR,spring,85
2012MAR26,26/3/12,2012,0.02,0.002,0.044,0.077,0.088,MAR,spring,86
2012MAR27,27/3/12,2012,0.09,0.116,0.086,0.058,0.092,MAR,spring,87
2012MAR28,28/3/12,2012,0.125,0.098,0.057,0.137,0.159,MAR,spring,88
2012MAR29,29/3/12,2012,0.174,0.066,0.082,0.068,0.062,MAR,spring,89
2012MAR30,30/3/12,2012,0.127,0.062,0.067,0.08,0.083,MAR,spring,90
2012MAR31,31/3/12,2012,0.172,0.052,0.059,0.129,0.111,MAR,spring,91
2012APR01,1/4/12,2012,0.059,0.085,0.08,0.101,0.095,APR,spring,92
2012APR02,2/4/12,2012,0.038,0.062,0.046,0.133,0.106,APR,spring,93
2012APR03,3/4/12,2012,0.056,0.029,0.033,0.143,0.119,APR,spring,94
2012APR04,4/4/12,2012,0.059,0.107,0.1,0.177,0.152,APR,spring,95
2012APR05,5/4/12,2012,0.064,0.098,0.06,0.195,0.166,APR,spring,96
2012APR06,6/4/12,2012,0.022,0.051,0.024,0.137,0.101,APR,spring,97
2012APR07,7/4/12,2012,0.075,0.086,0.096,0.16,0.133,APR,spring,98
2012APR08,8/4/12,2012,0.016,0.039,0.019,0.145,0.129,APR,spring,99
2012APR09,9/4/12,2012,0.069,0.011,0.036,0.17,0.132,APR,spring,100
2012APR10,10/4/12,2012,0.051,0.089,0.093,0.189,0.147,APR,spring,101
2012APR11,11/4/12,2012,0.053,0.118,0.141,0.045,0.011,APR,spring,102
2012APR12,12/4/12,2012,0.078,0.089,0.07,0.042,0.059,APR,spring,103
2012APR13,13/4/12,2012,0.1,0.025,0.009,0.057,0.063,APR,spring,104
2012APR14,14/4/12,2012,0.054,0.036,0.038,0.067,0.036,APR,spring,105
2012APR15,15/4/12,2012,0.017,0.011,0.036,0.096,0.117,APR,spring,106
2012APR16,16/4/12,2012,0.046,0.041,0.07,0.055,0.036,APR,spring,107
2012APR17,17/4/12,2012,0.066,0.069,0.052,0.056,0.041,APR,spring,108
2012APR18,18/4/12,2012,0.093,0.06,0.034,0.051,0.081,APR,spring,109
2012APR19,19/4/12,2012,0.074,0.124,0.051,0.043,0.109,APR,spring,110
2012APR20,20/4/12,2012,0.063,0.054,0.065,0.132,0.212,APR,spring,111
2012APR21,21/4/12,2012,0.033,0.064,0.045,0.146,0.209,APR,spring,112
2012APR22,22/4/12,2012,0.076,0.094,0.063,0.088,0.142,APR,spring,113
2012APR23,23/4/12,2012,0.039,0.105,0.071,0.172,0.207,APR,spring,114
2012APR24,24/4/12,2012,0.056,0.104,0.093,0.253,0.265,APR,spring,115
2012APR25,25/4/12,2012,0.055,0.121,0.062,0.22,0.231,APR,spring,116
2012APR26,26/4/12,2012,0.068,0.074,0.064,0.18,0.164,APR,spring,117
2012APR27,27/4/12,2012,0.027,0.045,0.045,0.18,0.161,APR,spring,118
2012APR28,28/4/12,2012,0.055,0.096,0.037,0.273,0.25,APR,spring,119
2012APR29,29/4/12,2012,0.077,0.105,0.039,0.247,0.224,APR,spring,120
2012APR30,30/4/12,2012,0.091,0.136,0.065,0.254,0.231,APR,spring,121
2012MAY01,1/5/12,2012,0.096,0.13,0.04,0.258,0.242,MAY,spring,122
2012MAY02,2/5/12,2012,0.084,0.141,0.072,0.278,0.248,MAY,spring,123
2012MAY03,3/5/12,2012,0.103,0.132,0.068,0.3,0.243,MAY,spring,124
2012MAY04,4/5/12,2012,0.072,0.138,0.081,0.233,0.19,MAY,spring,125
2012MAY05,5/5/12,2012,0.105,0.116,0.079,0.165,0.145,MAY,spring,126
2012MAY06,6/5/12,2012,0.096,0.066,0.055,0.185,0.168,MAY,spring,127
2012MAY07,7/5/12,2012,0.068,0.071,0.055,0.193,0.157,MAY,spring,128
2012MAY08,8/5/12,2012,0.102,0.115,0.107,0.159,0.129,MAY,spring,129
2012MAY09,9/5/12,2012,0.14,0.18,0.123,0.156,0.128,MAY,spring,130
2012MAY10,10/5/12,2012,0.066,0.088,0.079,0.121,0.087,MAY,spring,131
2012MAY11,11/5/12,2012,0.073,0.068,0.02,0.095,0.069,MAY,spring,132
2012MAY12,12/5/12,2012,0.05,0.074,0.077,0.066,0.075,MAY,spring,133
2012MAY13,13/5/12,2012,0.073,0.027,0.009,0.139,0.157,MAY,spring,134
2012MAY14,14/5/12,2012,0.095,0.13,0.033,0.164,0.18,MAY,spring,135
2012MAY15,15/5/12,2012,0.138,0.082,0.032,0.221,0.22,MAY,spring,136
2012MAY16,16/5/12,2012,0.057,0.072,0.014,0.132,0.076,MAY,spring,137
2012MAY17,17/5/12,2012,0.034,0.259,0.065,0.068,0.053,MAY,spring,138
2012MAY18,18/5/12,2012,0.088,0.165,0.032,0.177,0.1,MAY,spring,139
2012MAY19,19/5/12,2012,0.085,0.051,0.021,0.165,0.106,MAY,spring,140
2012MAY20,20/5/12,2012,0.052,0.131,0.037,0.134,0.106,MAY,spring,141
2012MAY21,21/5/12,2012,0.014,0.02,0.013,0.111,0.102,MAY,spring,142
2012MAY22,22/5/12,2012,0.041,0.036,0.013,0.178,0.153,MAY,spring,143
2012MAY23,23/5/12,2012,0.07,0.031,0.016,0.197,0.162,MAY,spring,144
2012MAY24,24/5/12,2012,0.021,0.3,0.06,0.094,0.088,MAY,spring,145
2012MAY25,25/5/12,2012,0.02,0.166,0.04,0.16,0.117,MAY,spring,146
2012MAY26,26/5/12,2012,0.138,0.207,0.069,0.131,0.111,MAY,spring,147
2012MAY27,27/5/12,2012,0.092,0.036,0.015,0.168,0.157,MAY,spring,148
2012MAY28,28/5/12,2012,0.038,0.148,0.043,0.011,0.009,MAY,spring,149
2012MAY29,29/5/12,2012,0.02,0.187,0.037,0.08,0.067,MAY,spring,150
2012MAY30,30/5/12,2012,0.099,0.099,0.036,0.095,0.073,MAY,spring,151
2012MAY31,31/5/12,2012,0.014,0.021,0.001,0.082,0.059,MAY,spring,152
2012JUN01,1/6/12,2012,0.042,0.097,0.029,0.053,0.036,JUN,summer,153
2012JUN02,2/6/12,2012,0.232,0.236,0.086,0.11,0.07,JUN,summer,154
2012JUN03,3/6/12,2012,0.085,0.177,0.047,0.104,0.076,JUN,summer,155
2012JUN04,4/6/12,2012,0.034,0.145,0.046,0.151,0.126,JUN,summer,156
2012JUN05,5/6/12,2012,0.003,0.019,0.016,0.091,0.072,JUN,summer,157
2012JUN06,6/6/12,2012,0.01,0.105,0.04,0.163,0.171,JUN,summer,158
2012JUN07,7/6/12,2012,0,0.029,0.009,0.224,0.175,JUN,summer,159
2012JUN08,8/6/12,2012,0.012,0.006,0.009,0.182,0.116,JUN,summer,160
2012JUN09,9/6/12,2012,0.023,0.119,0.036,0.035,0.049,JUN,summer,161
2012JUN10,10/6/12,2012,0.011,0.158,0.05,0.075,0.068,JUN,summer,162
2012JUN11,11/6/12,2012,0.026,0.089,0.028,0.077,0.076,JUN,summer,163
2012JUN12,12/6/12,2012,0.035,0.059,0.015,0.073,0.074,JUN,summer,164
2012JUN13,13/6/12,2012,0.055,0.087,0.031,0.166,0.132,JUN,summer,165
2012JUN14,14/6/12,2012,0.028,0.191,0.066,0.082,0.057,JUN,summer,166
2012JUN15,15/6/12,2012,0.046,0.017,0.018,0.029,0.044,JUN,summer,167
2012JUN16,16/6/12,2012,0.039,0.018,0.012,0.022,0.019,JUN,summer,168
2012JUN17,17/6/12,2012,0.03,0.098,0.029,0.052,0.028,JUN,summer,169
2012JUN18,18/6/12,2012,0.018,0.038,0.012,0.044,0.033,JUN,summer,170
2012JUN19,19/6/12,2012,0.053,0.105,0.037,0.033,0.04,JUN,summer,171
2012JUN20,20/6/12,2012,0.031,0.043,0.011,0.117,0.096,JUN,summer,172
2012JUN21,21/6/12,2012,0.064,0.123,0.037,0.101,0.095,JUN,summer,173
2012JUN22,22/6/12,2012,0.077,0.157,0.049,0.152,0.146,JUN,summer,174
2012JUN23,23/6/12,2012,0.083,0.161,0.046,0.082,0.063,JUN,summer,175
2012JUN24,24/6/12,2012,0.068,0.149,0.043,0.003,0.005,JUN,summer,176
2012JUN25,25/6/12,2012,0.067,0.142,0.042,0.006,0.005,JUN,summer,177
2012JUN26,26/6/12,2012,0.066,0.169,0.047,0.032,0.02,JUN,summer,178
2012JUN27,27/6/12,2012,0.03,0.037,0.025,0.166,0.154,JUN,summer,179
2012JUN28,28/6/12,2012,0.029,0.053,0.023,0.201,0.177,JUN,summer,180
2012JUN29,29/6/12,2012,0.032,0.053,0.023,0.071,0.058,JUN,summer,181
2012JUN30,30/6/12,2012,0.047,0.093,0.04,0.147,0.145,JUN,summer,182
2012JUL01,1/7/12,2012,0.029,0.06,0.007,0.207,0.179,JUL,summer,183
2012JUL02,2/7/12,2012,0.045,0.156,0.062,0.139,0.11,JUL,summer,184
2012JUL03,3/7/12,2012,0.046,0.045,0.094,0.093,0.091,JUL,summer,185
2012JUL04,4/7/12,2012,0.041,0.103,0.033,0.032,0.039,JUL,summer,186
2012JUL05,5/7/12,2012,0.027,0.062,0.018,0.08,0.082,JUL,summer,187
2012JUL06,6/7/12,2012,0.114,0.188,0.131,0.02,0.025,JUL,summer,188
2012JUL07,7/7/12,2012,0.076,0.056,0.026,0.067,0.07,JUL,summer,189
2012JUL08,8/7/12,2012,0.022,0.076,0.034,0.077,0.081,JUL,summer,190
2012JUL09,9/7/12,2012,0.027,0.012,0.005,0.01,0.014,JUL,summer,191
2012JUL10,10/7/12,2012,0.028,0.058,0.023,0.044,0.059,JUL,summer,192
2012JUL11,11/7/12,2012,0.028,0.022,0.009,0.047,0.045,JUL,summer,193
2012JUL12,12/7/12,2012,0.044,0.004,0.009,0.188,0.191,JUL,summer,194
2012JUL13,13/7/12,2012,0.014,0.117,0.044,0.208,0.202,JUL,summer,195
2012JUL14,14/7/12,2012,0.026,0.023,0.011,0.007,0.018,JUL,summer,196
2012JUL15,15/7/12,2012,0.056,0.044,0.015,0.051,0.061,JUL,summer,197
