Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
2009FEB26,26/2/09,2009,90.449,88.305,90.064,88.753,88.503,FEB,winter,57
2009FEB27,27/2/09,2009,88.179,88.674,89.615,88.657,88.456,FEB,winter,58
2009FEB28,28/2/09,2009,88.525,88.383,88.498,88.626,88.538,FEB,winter,59
2009MAR01,1/3/09,2009,89.77,89.527,89.747,88.803,88.683,MAR,spring,60
2009MAR02,2/3/09,2009,88.955,88.374,89.864,88.506,88.397,MAR,spring,61
2009MAR03,3/3/09,2009,89.154,89.472,89.497,88.059,88.415,MAR,spring,62
2009MAR04,4/3/09,2009,90.119,89.628,89.847,88.63,88.685,MAR,spring,63
2009MAR05,5/3/09,2009,89.577,89.778,89.966,88.898,88.818,MAR,spring,64
2009MAR06,6/3/09,2009,89.641,89.914,90.077,88.988,88.782,MAR,spring,65
2009MAR07,7/3/09,2009,89.946,89.643,89.864,88.653,88.69,MAR,spring,66
2009MAR08,8/3/09,2009,90.087,89.479,89.782,88.61,88.663,MAR,spring,67
2009MAR09,9/3/09,2009,89.215,91.446,91.019,88.548,88.531,MAR,spring,68
2009MAR10,10/3/09,2009,87.743,92.785,92.221,88.562,88.617,MAR,spring,69
2009MAR11,11/3/09,2009,87.573,92.543,92.275,88.652,88.733,MAR,spring,70
2009MAR12,12/3/09,2009,90.338,89.788,89.924,88.849,89.055,MAR,spring,71
2009MAR13,13/3/09,2009,90,89.463,89.551,89.299,89.408,MAR,spring,72
2009MAR14,14/3/09,2009,88.557,89.483,89.601,88.97,89.017,MAR,spring,73
2009MAR15,15/3/09,2009,88.283,92.831,92.663,88.893,88.992,MAR,spring,74
2009MAR16,16/3/09,2009,88.057,93.007,92.747,89.073,89.19,MAR,spring,75
2009MAR17,17/3/09,2009,88.068,92.933,92.641,88.903,88.93,MAR,spring,76
2009MAR18,18/3/09,2009,90.216,89.562,89.81,88.771,88.782,MAR,spring,77
2009MAR19,19/3/09,2009,88.975,89.536,89.71,88.963,89.003,MAR,spring,78
2009MAR20,20/3/09,2009,88.012,88.834,89.51,89.071,89.127,MAR,spring,79
2009MAR21,21/3/09,2009,88.297,90.075,89.968,89.394,89.915,MAR,spring,80
2009MAR22,22/3/09,2009,87.639,92.514,92.72,89.073,89.009,MAR,spring,81
2009MAR23,23/3/09,2009,90.706,92.883,90.287,88.577,88.482,MAR,spring,82
2009MAR24,24/3/09,2009,89.017,89.604,89.837,88.994,89.042,MAR,spring,83
2009MAR25,25/3/09,2009,87.983,92.886,92.75,88.843,88.829,MAR,spring,84
2009MAR26,26/3/09,2009,91.292,92.464,92.399,90.337,90.975,MAR,spring,85
2009MAR27,27/3/09,2009,88.277,92.578,92.61,88.783,88.737,MAR,spring,86
2009MAR28,28/3/09,2009,88.256,92.571,92.427,88.169,88.236,MAR,spring,87
2009MAR29,29/3/09,2009,88.211,92.589,92.507,88.516,88.546,MAR,spring,88
2009MAR30,30/3/09,2009,87.15,92.622,92.373,88.94,88.879,MAR,spring,89
2009MAR31,31/3/09,2009,89.933,89.701,89.784,89.219,89.166,MAR,spring,90
2009APR01,1/4/09,2009,87.96,92.593,92.421,88.962,88.997,APR,spring,91
2009APR02,2/4/09,2009,87.201,92.526,92.587,88.799,88.823,APR,spring,92
2009APR03,3/4/09,2009,87.311,92.525,92.496,88.706,88.738,APR,spring,93
2009APR04,4/4/09,2009,87.909,92.837,92.938,91.088,91.094,APR,spring,94
2009APR05,5/4/09,2009,87.428,92.579,92.607,88.976,86.983,APR,spring,95
2009APR06,6/4/09,2009,87.303,92.356,92.388,90.546,91.571,APR,spring,96
2009APR07,7/4/09,2009,87.743,91.006,90.913,89.514,89.215,APR,spring,97
2009APR08,8/4/09,2009,89.249,89.312,89.763,89.169,88.928,APR,spring,98
2009APR09,9/4/09,2009,88.024,88.358,89.678,88.821,88.723,APR,spring,99
2009APR10,10/4/09,2009,86.876,92.793,92.779,88.548,88.506,APR,spring,100
2009APR11,11/4/09,2009,87.077,92.713,92.94,88.501,88.362,APR,spring,101
2009APR12,12/4/09,2009,87.205,92.364,92.333,91.383,91.503,APR,spring,102
2009APR13,13/4/09,2009,87.264,92.551,92.677,91.745,91.782,APR,spring,103
2009APR14,14/4/09,2009,87.757,92.48,92.631,90.863,91.083,APR,spring,104
2009APR15,15/4/09,2009,89.237,89.694,89.803,90.402,90.225,APR,spring,105
2009APR16,16/4/09,2009,87.657,92.678,92.853,88.784,88.686,APR,spring,106
2009APR17,17/4/09,2009,93.105,92.7,92.598,88.651,88.722,APR,spring,107
2009APR18,18/4/09,2009,92.214,92.789,92.398,88.812,89.215,APR,spring,108
2009APR19,19/4/09,2009,93.055,92.217,92.323,88.977,89.299,APR,spring,109
2009APR20,20/4/09,2009,86.981,92.54,92.524,89.175,89.446,APR,spring,110
2009APR21,21/4/09,2009,90.124,92.548,92.377,88.993,89.201,APR,spring,111
2009APR22,22/4/09,2009,89.466,89.798,90.012,89.292,89.549,APR,spring,112
2009APR23,23/4/09,2009,87.573,89.52,89.536,88.944,88.938,APR,spring,113
2009APR24,24/4/09,2009,87.446,92.495,92.559,88.773,88.802,APR,spring,114
2009APR25,25/4/09,2009,87.961,92.685,92.792,88.773,88.866,APR,spring,115
2009APR26,26/4/09,2009,87.644,92.622,92.747,88.873,88.879,APR,spring,116
2009APR27,27/4/09,2009,87.478,92.689,92.807,88.957,88.737,APR,spring,117
2009APR28,28/4/09,2009,87.243,92.62,92.748,89.847,86.858,APR,spring,118
2009APR29,29/4/09,2009,88.459,92.721,92.691,92.096,87.49,APR,spring,119
2009APR30,30/4/09,2009,87.557,92.69,92.738,88.242,88.212,APR,spring,120
2009MAY01,1/5/09,2009,87.247,92.774,92.777,88.454,88.355,MAY,spring,121
2009MAY02,2/5/09,2009,92.441,87.159,87.11,88.613,88.508,MAY,spring,122
2009MAY03,3/5/09,2009,89.129,89.664,89.828,88.989,88.87,MAY,spring,123
2009MAY04,4/5/09,2009,90.121,89.493,89.68,88.566,88.546,MAY,spring,124
2009MAY05,5/5/09,2009,88.974,89.447,89.671,88.571,88.501,MAY,spring,125
2009MAY06,6/5/09,2009,92.596,92.559,92.797,88.703,88.593,MAY,spring,126
2009MAY07,7/5/09,2009,93.108,92.546,92.781,88.943,88.724,MAY,spring,127
2009MAY08,8/5/09,2009,86.928,92.573,92.704,89.005,88.557,MAY,spring,128
2009MAY09,9/5/09,2009,88.512,90.083,92.447,90.087,88.774,MAY,spring,129
2009MAY10,10/5/09,2009,92.314,90.077,89.87,89.36,88.888,MAY,spring,130
2009MAY11,11/5/09,2009,92.651,92.185,92.863,88.807,88.731,MAY,spring,131
2009MAY12,12/5/09,2009,91.713,92.058,92.793,88.726,88.707,MAY,spring,132
2009MAY13,13/5/09,2009,90.425,89.651,89.432,88.723,88.768,MAY,spring,133
2009MAY14,14/5/09,2009,91.122,89.719,89.755,88.792,88.913,MAY,spring,134
2009MAY15,15/5/09,2009,89.95,89.502,89.676,88.967,89.13,MAY,spring,135
2009MAY16,16/5/09,2009,89.034,89.425,89.62,89.325,89.6,MAY,spring,136
2009MAY17,17/5/09,2009,91.736,89.481,89.525,89.645,90.128,MAY,spring,137
2009MAY18,18/5/09,2009,88.668,89.543,89.566,89.806,90.098,MAY,spring,138
2009MAY19,19/5/09,2009,88.184,89.945,90.785,89.87,89.746,MAY,spring,139
2009MAY20,20/5/09,2009,89.412,89.817,87.818,89.373,89.168,MAY,spring,140
2009MAY21,21/5/09,2009,87.446,89.858,88.429,89.792,89.728,MAY,spring,141
2009MAY22,22/5/09,2009,92.82,92.445,92.703,89.528,89.572,MAY,spring,142
2009MAY23,23/5/09,2009,92.745,92.545,86.935,88.933,88.923,MAY,spring,143
2009MAY24,24/5/09,2009,92.587,92.502,92.633,89.059,89.497,MAY,spring,144
2009MAY25,25/5/09,2009,92.82,92.509,92.793,90.034,90.424,MAY,spring,145
2009MAY26,26/5/09,2009,86.943,92.548,92.728,89.416,89.568,MAY,spring,146
2009MAY27,27/5/09,2009,93.124,92.601,92.678,89.16,89.277,MAY,spring,147
2009MAY28,28/5/09,2009,87.039,92.716,92.791,89.53,89.935,MAY,spring,148
2009MAY29,29/5/09,2009,93.037,92.703,92.741,90.351,90.724,MAY,spring,149
2009MAY30,30/5/09,2009,92.743,92.688,86.858,90.495,90.596,MAY,spring,150
2009MAY31,31/5/09,2009,90.846,89.723,89.788,90.137,90.014,MAY,spring,151
2009JUN01,1/6/09,2009,90.35,89.708,89.865,89.244,89.149,JUN,summer,152
2009JUN02,2/6/09,2009,89.709,89.596,89.764,89.012,88.942,JUN,summer,153
2009JUN03,3/6/09,2009,86.858,89.414,89.261,88.959,88.941,JUN,summer,154
2009JUN04,4/6/09,2009,92.483,89.487,89.286,89.632,89.643,JUN,summer,155
2009JUN05,5/6/09,2009,88.147,89.458,89.313,90.407,90.322,JUN,summer,156
2009JUN06,6/6/09,2009,92.229,89.629,87.281,89.481,89.381,JUN,summer,157
2009JUN07,7/6/09,2009,92.846,92.467,92.91,89.147,89.279,JUN,summer,158
2009JUN08,8/6/09,2009,92.144,89.787,87.71,89.45,89.47,JUN,summer,159
2009JUN09,9/6/09,2009,92.324,90.123,92.82,89.74,89.814,JUN,summer,160
2009JUN10,10/6/09,2009,92.271,89.79,89.198,90.155,90,JUN,summer,161
2009JUN11,11/6/09,2009,92.733,89.545,88.575,89.455,89.226,JUN,summer,162
2009JUN12,12/6/09,2009,93.126,92.521,87.239,89.114,88.792,JUN,summer,163
2009JUN13,13/6/09,2009,87.044,92.658,92.815,89.329,89.002,JUN,summer,164
2009JUN14,14/6/09,2009,87.205,92.741,92.953,89.51,88.721,JUN,summer,165
2009JUN15,15/6/09,2009,87.137,90.278,88.33,88.429,88.289,JUN,summer,166
2009JUN16,16/6/09,2009,92.641,89.723,88.582,87.695,87.713,JUN,summer,167
2009JUN17,17/6/09,2009,92.647,89.678,86.921,88.893,88.429,JUN,summer,168
2009JUN18,18/6/09,2009,87.146,92.678,92.832,89.762,89.316,JUN,summer,169
2009JUN19,19/6/09,2009,92.788,92.683,92.656,89.152,89.047,JUN,summer,170
2009JUN20,20/6/09,2009,88.019,90.277,90.876,89.681,89.557,JUN,summer,171
2009JUN21,21/6/09,2009,92.236,89.466,87.93,88.96,88.809,JUN,summer,172
2009JUN22,22/6/09,2009,87.786,92.741,92.723,88.523,88.525,JUN,summer,173
2009JUN23,23/6/09,2009,87.103,92.834,92.422,88.589,88.627,JUN,summer,174
2009JUN24,24/6/09,2009,92.783,92.948,92.913,88.617,88.615,JUN,summer,175
2009JUN25,25/6/09,2009,86.972,88.107,87.742,88.383,88.37,JUN,summer,176
2009JUN26,26/6/09,2009,87.083,86.889,86.994,88.489,88.469,JUN,summer,177
2009JUN27,27/6/09,2009,93.06,87.596,87.393,89.116,89.162,JUN,summer,178
2009JUN28,28/6/09,2009,92.422,92.81,92.796,89.536,88.981,JUN,summer,179
2009JUN29,29/6/09,2009,92.419,92.75,92.745,89.36,89.195,JUN,summer,180
2009JUN30,30/6/09,2009,91.964,92.726,92.778,89.473,89.168,JUN,summer,181
2009JUL01,1/7/09,2009,91.523,89.248,88.788,88.99,88.827,JUL,summer,182
2009JUL02,2/7/09,2009,87.391,88.873,87.698,88.816,88.819,JUL,summer,183
2009JUL03,3/7/09,2009,88.659,89.34,89.25,88.783,88.842,JUL,summer,184
2009JUL04,4/7/09,2009,88.721,89.396,89.263,88.846,88.998,JUL,summer,185
2009JUL05,5/7/09,2009,87.466,89.414,89.395,88.733,88.802,JUL,summer,186
2009JUL06,6/7/09,2009,87.146,89.36,87.618,88.564,88.595,JUL,summer,187
2009JUL07,7/7/09,2009,93.003,91.701,92.836,88.62,88.583,JUL,summer,188
2009JUL08,8/7/09,2009,92.96,91.052,92.961,89.082,89.184,JUL,summer,189
2009JUL09,9/7/09,2009,92.916,90.666,92.757,89.963,89.902,JUL,summer,190
2009JUL10,10/7/09,2009,91.548,89.8,88.222,89.034,89.011,JUL,summer,191
2009JUL11,11/7/09,2009,90.553,89.486,89.412,88.778,88.805,JUL,summer,192
2009JUL12,12/7/09,2009,91.249,89.503,89.289,88.804,88.804,JUL,summer,193
2009JUL13,13/7/09,2009,92.459,90.951,92.901,89.457,89.357,JUL,summer,194
2009JUL14,14/7/09,2009,91.878,92.633,92.893,89.051,89.125,JUL,summer,195
2009JUL15,15/7/09,2009,90.233,89.384,89.461,88.887,89.017,JUL,summer,196
2009JUL16,16/7/09,2009,90.507,89.429,89.569,88.69,88.819,JUL,summer,197
2009JUL17,17/7/09,2009,89.206,89.613,90,88.531,88.645,JUL,summer,198
2009JUL18,18/7/09,2009,89.38,89.454,89.462,88.7,88.954,JUL,summer,199
2009JUL19,19/7/09,2009,88.653,89.407,89.481,88.674,88.772,JUL,summer,200
2009JUL20,20/7/09,2009,91.794,89.454,89.592,88.487,88.602,JUL,summer,201
2009JUL21,21/7/09,2009,90.51,89.417,89.605,88.454,88.572,JUL,summer,202
2009JUL22,22/7/09,2009,89.104,89.382,89.134,88.533,88.657,JUL,summer,203
2009JUL23,23/7/09,2009,89.037,89.354,89.247,88.54,88.687,JUL,summer,204
2009JUL24,24/7/09,2009,89.394,89.309,89.339,88.474,88.586,JUL,summer,205
2009JUL25,25/7/09,2009,89.885,89.561,89.508,88.45,88.562,JUL,summer,206
2009JUL26,26/7/09,2009,92.451,92.356,92.584,88.504,88.567,JUL,summer,207
2009JUL27,27/7/09,2009,92.183,89.447,89.351,88.595,88.733,JUL,summer,208
2009JUL28,28/7/09,2009,89.796,89.509,89.709,88.759,88.817,JUL,summer,209
2009JUL29,29/7/09,2009,87.035,89.513,89.617,88.589,88.701,JUL,summer,210
2009JUL30,30/7/09,2009,92.846,89.678,92.962,88.644,88.651,JUL,summer,211
2009JUL31,31/7/09,2009,92.892,92.239,92.848,88.749,88.732,JUL,summer,212
2009AUG01,1/8/09,2009,92.783,89.547,87.614,88.582,88.577,AUG,summer,213
2009AUG02,2/8/09,2009,93.098,91.007,92.84,88.568,88.694,AUG,summer,214
2009AUG03,3/8/09,2009,92.951,92.427,92.556,88.587,88.717,AUG,summer,215
2009AUG04,4/8/09,2009,92.847,92.422,92.505,88.634,88.846,AUG,summer,216
2009AUG05,5/8/09,2009,92.645,92.606,92.714,88.82,88.983,AUG,summer,217
2009AUG06,6/8/09,2009,92.868,92.491,92.735,88.47,88.617,AUG,summer,218
2009AUG07,7/8/09,2009,92.219,89.498,87.355,88.456,88.508,AUG,summer,219
2009AUG08,8/8/09,2009,91.471,89.592,89.45,88.47,88.494,AUG,summer,220
2009AUG09,9/8/09,2009,92.525,89.546,89.615,88.716,88.721,AUG,summer,221
2009AUG10,10/8/09,2009,91.946,89.678,90,88.818,88.838,AUG,summer,222
2009AUG11,11/8/09,2009,91.904,89.584,89.627,88.854,88.755,AUG,summer,223
2009AUG12,12/8/09,2009,91.317,89.671,89.728,88.668,88.598,AUG,summer,224
2009AUG13,13/8/09,2009,89.385,89.289,92.34,88.52,88.492,AUG,summer,225
2009AUG14,14/8/09,2009,92.54,86.858,92.746,88.559,88.571,AUG,summer,226
2009AUG15,15/8/09,2009,92.764,93.092,92.878,88.696,88.753,AUG,summer,227
2009AUG16,16/8/09,2009,92.138,91.782,92.815,88.61,88.621,AUG,summer,228
2009AUG17,17/8/09,2009,92.936,92.521,92.554,88.422,88.526,AUG,summer,229
2009AUG18,18/8/09,2009,86.889,92.663,92.652,88.352,88.453,AUG,summer,230
2009AUG19,19/8/09,2009,92.982,92.739,92.927,88.473,88.604,AUG,summer,231
2009AUG20,20/8/09,2009,93.091,92.674,92.822,88.706,88.811,AUG,summer,232
2009AUG21,21/8/09,2009,92.876,92.573,92.691,88.769,88.887,AUG,summer,233
2009AUG22,22/8/09,2009,92.976,92.576,92.693,88.768,88.869,AUG,summer,234
2009AUG23,23/8/09,2009,93.04,92.532,92.685,88.479,88.575,AUG,summer,235
2009AUG24,24/8/09,2009,87.222,92.581,92.747,88.475,88.587,AUG,summer,236
2009AUG25,25/8/09,2009,92.706,92.438,92.576,88.446,88.583,AUG,summer,237
2009AUG26,26/8/09,2009,92.937,92.443,92.774,88.585,88.617,AUG,summer,238
2009AUG27,27/8/09,2009,92.909,92.438,92.66,88.669,88.709,AUG,summer,239
2009AUG28,28/8/09,2009,93.121,92.516,92.722,88.615,88.603,AUG,summer,240
2009AUG29,29/8/09,2009,92.643,92.549,92.767,88.619,88.667,AUG,summer,241
2009AUG30,30/8/09,2009,92.678,90.709,92.789,88.761,88.816,AUG,summer,242
2009AUG31,31/8/09,2009,91.483,89.605,88.131,88.774,88.841,AUG,summer,243
2009SEP01,1/9/09,2009,92.283,89.533,89.484,88.731,88.754,SEP,fall,244
2009SEP02,2/9/09,2009,89.347,89.509,88.232,88.709,88.656,SEP,fall,245
2009SEP03,3/9/09,2009,92.897,89.42,88.218,89.424,89.491,SEP,fall,246
2009SEP04,4/9/09,2009,90,89.575,87.43,89.359,89.412,SEP,fall,247
2009SEP05,5/9/09,2009,92.356,91.67,92.799,88.98,88.989,SEP,fall,248
2009SEP06,6/9/09,2009,92.011,89.468,88.287,89.215,89.249,SEP,fall,249
2009SEP07,7/9/09,2009,86.994,92.378,92.627,89.037,88.938,SEP,fall,250
2009SEP08,8/9/09,2009,87.257,92.659,92.691,88.876,88.794,SEP,fall,251
2009SEP09,9/9/09,2009,86.883,92.515,92.585,88.983,88.972,SEP,fall,252
2009SEP10,10/9/09,2009,87.435,89.957,92.747,89.651,89.527,SEP,fall,253
2009SEP11,11/9/09,2009,88.429,89.556,89.042,88.813,88.791,SEP,fall,254
2009SEP12,12/9/09,2009,92.843,92.678,92.893,88.726,88.657,SEP,fall,255
2009SEP13,13/9/09,2009,86.944,92.726,92.923,88.782,88.779,SEP,fall,256
2009SEP14,14/9/09,2009,92.972,92.175,93.075,89.178,89.094,SEP,fall,257
2009SEP15,15/9/09,2009,87.305,92.319,92.757,89.439,89.305,SEP,fall,258
2009SEP16,16/9/09,2009,92.145,89.665,88.944,88.831,88.843,SEP,fall,259
2009SEP17,17/9/09,2009,87.129,89.568,89.169,89.037,88.975,SEP,fall,260
2009SEP18,18/9/09,2009,87.01,89.273,86.877,88.637,88.579,SEP,fall,261
2009SEP19,19/9/09,2009,87.337,92.845,92.903,88.429,88.494,SEP,fall,262
2009SEP20,20/9/09,2009,87.067,93.033,93.112,88.761,88.795,SEP,fall,263
2009SEP21,21/9/09,2009,86.901,92.866,92.997,89.021,88.861,SEP,fall,264
2009SEP22,22/9/09,2009,92.08,91.752,92.696,89.017,88.818,SEP,fall,265
2009SEP23,23/9/09,2009,91.138,89.624,89.457,89.576,89.705,SEP,fall,266
2009SEP24,24/9/09,2009,90.442,89.605,89.6,88.719,88.757,SEP,fall,267
2009SEP25,25/9/09,2009,88.369,89.401,89.385,89.007,88.98,SEP,fall,268
2009SEP26,26/9/09,2009,90.187,89.445,89.517,89.063,88.995,SEP,fall,269
2009SEP27,27/9/09,2009,89.673,89.511,89.676,89.206,89.095,SEP,fall,270
2009SEP28,28/9/09,2009,88.93,89.469,89.71,88.789,88.804,SEP,fall,271
2009SEP29,29/9/09,2009,92.754,92.439,92.56,89.022,88.999,SEP,fall,272
2009SEP30,30/9/09,2009,93.108,92.761,92.932,89.178,89.267,SEP,fall,273
2009OCT01,1/10/09,2009,91.476,89.337,89.193,88.73,88.845,OCT,fall,274
2009OCT02,2/10/09,2009,87.691,89.684,88.492,88.646,88.768,OCT,fall,275
2009OCT03,3/10/09,2009,91.071,89.79,89.14,88.788,88.808,OCT,fall,276
2009OCT04,4/10/09,2009,89.128,89.628,89.76,88.754,88.865,OCT,fall,277
2009OCT05,5/10/09,2009,88.529,89.495,89.764,88.475,88.684,OCT,fall,278
2009OCT06,6/10/09,2009,92.814,92.632,92.761,88.723,88.742,OCT,fall,279
2009OCT07,7/10/09,2009,87.066,92.516,92.65,88.627,88.656,OCT,fall,280
2009OCT08,8/10/09,2009,86.921,92.492,92.652,88.418,88.537,OCT,fall,281
2009OCT09,9/10/09,2009,93.121,92.482,92.692,88.42,88.501,OCT,fall,282
2009OCT10,10/10/09,2009,87.003,92.481,92.694,88.35,88.453,OCT,fall,283
2009OCT11,11/10/09,2009,93.021,92.486,92.674,88.497,88.657,OCT,fall,284
2009OCT12,12/10/09,2009,92.849,92.452,92.606,88.535,88.558,OCT,fall,285
2009OCT13,13/10/09,2009,92.601,92.318,92.601,88.564,88.615,OCT,fall,286
2009OCT14,14/10/09,2009,92.678,92.377,92.792,88.518,88.547,OCT,fall,287
2009OCT15,15/10/09,2009,93.109,92.438,92.646,88.669,88.748,OCT,fall,288
2009OCT16,16/10/09,2009,87.026,92.254,92.618,89.318,89.078,OCT,fall,289
2009OCT17,17/10/09,2009,92.923,92.324,92.633,88.447,88.573,OCT,fall,290
2009OCT18,18/10/09,2009,92.94,92.342,92.568,88.508,88.649,OCT,fall,291
2009OCT19,19/10/09,2009,86.912,92.328,92.766,88.567,88.617,OCT,fall,292
2009OCT20,20/10/09,2009,87.021,92.083,92.972,88.627,88.679,OCT,fall,293
2009OCT21,21/10/09,2009,86.96,92.339,92.642,88.668,88.724,OCT,fall,294
2009OCT22,22/10/09,2009,86.995,92.455,92.704,88.663,88.704,OCT,fall,295
2009OCT23,23/10/09,2009,87.009,92.5,92.715,88.616,88.652,OCT,fall,296
2009OCT24,24/10/09,2009,86.941,92.53,92.694,88.579,88.665,OCT,fall,297
2009OCT25,25/10/09,2009,93.058,92.583,92.716,88.564,88.625,OCT,fall,298
2009OCT26,26/10/09,2009,92.955,92.402,92.795,88.519,88.579,OCT,fall,299
2009OCT27,27/10/09,2009,92.729,91.571,92.69,88.498,88.587,OCT,fall,300
2009OCT28,28/10/09,2009,93.092,92.057,92.575,88.483,88.629,OCT,fall,301
2009OCT29,29/10/09,2009,86.97,92.572,92.73,88.485,88.559,OCT,fall,302
2009OCT30,30/10/09,2009,87.248,92.692,92.76,88.527,88.593,OCT,fall,303
2009OCT31,31/10/09,2009,86.883,92.512,92.58,88.587,88.656,OCT,fall,304
2009NOV01,1/11/09,2009,87.265,92.486,92.662,88.607,88.706,NOV,fall,305
2009NOV02,2/11/09,2009,86.953,92.505,92.678,88.448,88.577,NOV,fall,306
2009NOV03,3/11/09,2009,86.98,92.514,92.696,88.35,88.479,NOV,fall,307
2009NOV04,4/11/09,2009,87.063,92.563,92.656,88.39,88.475,NOV,fall,308
2009NOV05,5/11/09,2009,92.567,92.495,92.594,88.536,88.598,NOV,fall,309
2009NOV06,6/11/09,2009,92.843,92.439,92.421,88.61,88.684,NOV,fall,310
2009NOV07,7/11/09,2009,91.46,89.422,89.543,88.646,88.79,NOV,fall,311
2009NOV08,8/11/09,2009,89.933,89.293,89.533,88.564,88.839,NOV,fall,312
2009NOV09,9/11/09,2009,92.981,92.554,92.368,88.51,88.616,NOV,fall,313
2009NOV10,10/11/09,2009,92.814,92.356,92.452,89.357,90.38,NOV,fall,314
2009NOV11,11/11/09,2009,86.877,92.545,92.57,89.115,89.215,NOV,fall,315
2009NOV12,12/11/09,2009,92.902,92.62,92.693,88.589,88.695,NOV,fall,316
2009NOV13,13/11/09,2009,92.715,92.545,92.634,89.124,89.488,NOV,fall,317
2009NOV14,14/11/09,2009,87.386,92.678,92.826,89.573,89.249,NOV,fall,318
2009NOV15,15/11/09,2009,86.948,92.558,92.721,88.352,88.429,NOV,fall,319
2009NOV16,16/11/09,2009,92.667,92.398,92.603,88.326,88.668,NOV,fall,320
2009NOV17,17/11/09,2009,92.534,90.298,92.747,88.419,88.526,NOV,fall,321
2009NOV18,18/11/09,2009,87.328,92.564,92.841,88.478,88.619,NOV,fall,322
2009NOV19,19/11/09,2009,86.875,92.732,92.755,88.444,88.588,NOV,fall,323
2009NOV20,20/11/09,2009,91.488,92.572,92.82,88.449,88.637,NOV,fall,324
2009NOV21,21/11/09,2009,89.078,89.652,89.923,88.579,88.768,NOV,fall,325
2009NOV22,22/11/09,2009,87.966,89.728,86.902,88.547,88.7,NOV,fall,326
2009NOV23,23/11/09,2009,91.743,91.773,92.37,88.514,88.661,NOV,fall,327
2009NOV24,24/11/09,2009,90.175,89.765,89.787,88.791,88.884,NOV,fall,328
2009NOV25,25/11/09,2009,89.058,89.671,89.678,88.516,88.635,NOV,fall,329
2009NOV26,26/11/09,2009,86.975,92.412,92.758,88.45,88.584,NOV,fall,330
2009NOV27,27/11/09,2009,87.135,92.563,92.781,88.339,88.511,NOV,fall,331
2009NOV28,28/11/09,2009,87.177,92.613,92.825,88.362,88.546,NOV,fall,332
2009NOV29,29/11/09,2009,91.473,92.456,92.77,88.445,88.538,NOV,fall,333
2009NOV30,30/11/09,2009,90.51,89.611,89.842,88.481,88.555,NOV,fall,334
2009DEC01,1/12/09,2009,89.494,89.591,89.781,88.483,88.654,DEC,winter,335
2009DEC02,2/12/09,2009,90.785,89.711,89.892,88.507,88.67,DEC,winter,336
2009DEC03,3/12/09,2009,90.812,89.807,90.047,88.617,88.731,DEC,winter,337
2009DEC04,4/12/09,2009,87.966,89.504,89.45,88.44,88.597,DEC,winter,338
2009DEC05,5/12/09,2009,88.143,89.886,90.942,88.447,88.653,DEC,winter,339
2009DEC06,6/12/09,2009,87.515,92.569,92.875,88.344,88.652,DEC,winter,340
2009DEC07,7/12/09,2009,87.487,92.605,92.772,88.418,88.591,DEC,winter,341
2009DEC08,8/12/09,2009,88.336,86.939,87.502,88.378,88.476,DEC,winter,342
2009DEC09,9/12/09,2009,91.192,89.806,89.94,88.533,88.671,DEC,winter,343
2009DEC10,10/12/09,2009,89.285,89.701,89.757,88.642,88.922,DEC,winter,344
2009DEC11,11/12/09,2009,87.541,92.052,92.587,88.564,88.745,DEC,winter,345
2009DEC12,12/12/09,2009,87.003,92.549,92.646,88.49,88.648,DEC,winter,346
2009DEC13,13/12/09,2009,87.185,92.591,92.727,88.655,88.913,DEC,winter,347
2009DEC14,14/12/09,2009,87.429,92.548,92.469,88.698,89.089,DEC,winter,348
2009DEC15,15/12/09,2009,90.49,91.174,90.908,88.941,89.101,DEC,winter,349
2009DEC16,16/12/09,2009,90.107,89.545,89.777,88.837,88.946,DEC,winter,350
2009DEC17,17/12/09,2009,87.446,89.651,90.077,88.888,89.001,DEC,winter,351
2009DEC18,18/12/09,2009,87.368,92.699,92.798,88.759,88.693,DEC,winter,352
2009DEC19,19/12/09,2009,91.835,92.688,89.923,88.651,88.621,DEC,winter,353
2009DEC20,20/12/09,2009,90.464,89.984,90.239,90.962,92.152,DEC,winter,354
2009DEC21,21/12/09,2009,89.967,89.542,89.83,91.17,92.279,DEC,winter,355
2009DEC22,22/12/09,2009,89.852,89.399,89.617,86.858,87.533,DEC,winter,356
2009DEC23,23/12/09,2009,88.79,86.882,92.723,87.966,88.312,DEC,winter,357
2009DEC24,24/12/09,2009,87.687,92.63,92.637,88.309,88.51,DEC,winter,358
2009DEC25,25/12/09,2009,87.239,92.458,92.554,88.378,88.623,DEC,winter,359
2009DEC26,26/12/09,2009,90.538,89.691,89.723,88.532,88.726,DEC,winter,360
2009DEC27,27/12/09,2009,90.102,89.642,89.773,88.559,88.784,DEC,winter,361
2009DEC28,28/12/09,2009,89.917,89.619,89.712,88.522,88.758,DEC,winter,362
2009DEC29,29/12/09,2009,90.862,89.527,89.933,88.498,88.736,DEC,winter,363
2009DEC30,30/12/09,2009,89.481,89.45,89.674,88.463,88.66,DEC,winter,364
2009DEC31,31/12/09,2009,87.751,92.843,92.883,88.437,88.646,DEC,winter,365
2010JAN01,1/1/10,2010,93.091,92.588,92.561,88.475,88.616,JAN,winter,1
2010JAN02,2/1/10,2010,90.508,89.664,89.855,88.81,89.021,JAN,winter,2
